customerid,product_name,signup_date,channel,first_activation_date,first_purchase_date,cancel_date,
9130350833691810,Mailchimp,6/9/21,Direct,6/24/21,6/25/21,6/27/21,
9130350924715570,QuickBooks,6/29/21,Direct,6/21/21,6/21/21,6/22/21,
9130350840713820,,6/22/21,SEO,,,,
9130350895275400,,6/23/21,Sales,,,,
9130350849046360,Mint,6/20/21,PPC,7/8/21,,,
9130350889724690,Mailchimp,6/15/21,Sales,6/29/21,6/29/21,7/2/21,
9130350925815110,Mailchimp,6/6/21,SEO,6/20/21,7/6/21,,
9130350944889700,Mailchimp,6/17/21,SEO,7/4/21,7/8/21,7/18/21,
9130350870471810,,6/8/21,Sales,,,,
9130350866910000,,6/9/21,Direct,,,,
9130350861277490,,6/24/21,Direct,,,,
9130350853409280,,6/2/21,Sales,,,,
9130350969204770,Mailchimp,6/15/21,Sales,6/30/21,,,
9130350878127810,,6/1/21,SEO,,,,
9130350862574520,,6/2/21,Sales,,,,
9130350955952270,,6/6/21,PPC,,,,
9130350967148670,,6/22/21,Sales,,,,
9130350875278240,,6/20/21,PPC,,,,
9130350959291620,,6/19/21,SEO,,,,
9130350804000510,QuickBooks,6/19/21,Sales,7/6/21,8/3/21,,
9130350902731250,,6/27/21,SEO,,,,
9130350884469980,,6/3/21,PPC,,,,
9130350908241890,TurboTax,6/12/21,SEO,6/30/21,7/6/21,,
9130350950114330,,6/28/21,Direct,,,,
9130350829145820,,6/15/21,Direct,,,,
9130350896406150,QuickBooks,6/18/21,Sales,7/4/21,,,
9130350823434590,Mailchimp,6/4/21,Sales,6/21/21,7/11/21,,
9130350811364450,,6/13/21,Direct,,,,
9130350885269130,TurboTax,6/3/21,SEO,6/6/21,6/29/21,,
9130350842958990,,6/30/21,SEO,,,,
9130350976223390,,6/21/21,Sales,,,,
9130350945636440,Mailchimp,6/17/21,SEO,7/5/21,8/4/21,,
9130350823238290,,6/1/21,PPC,,,,
9130350966915660,,6/30/21,Sales,,,,
9130350832967540,,6/5/21,PPC,,,,
9130350823373790,,6/4/21,Sales,,,,
9130350933512760,,6/21/21,SEO,,,,
9130350875351000,,6/24/21,Sales,,,,
9130350882060120,,6/13/21,Sales,,,,
9130350902090780,,6/21/21,Direct,,,,
9130350812593060,,6/22/21,SEO,,,,
9130350884500460,,6/10/21,Sales,,,,
9130350820222120,,6/17/21,Direct,,,,
9130350841426260,,6/5/21,Sales,,,,
9130350961062650,Mailchimp,6/24/21,Sales,7/1/21,7/8/21,7/9/21,
9130350804265450,Mint,6/11/21,SEO,7/6/21,7/11/21,7/12/21,
9130350866786110,,6/12/21,SEO,,,,
9130350810511050,Mailchimp,6/21/21,Sales,7/4/21,7/4/21,7/14/21,
9130350877124970,Mint,6/19/21,Sales,7/6/21,7/8/21,7/17/21,
9130350823213420,TurboTax,6/12/21,SEO,6/17/21,6/20/21,6/25/21,
9130350896602090,Mailchimp,6/19/21,SEO,6/27/21,,,
9130350884990590,TurboTax,6/19/21,Sales,6/24/21,,,
9130350892137530,Mint,6/23/21,Direct,7/3/21,,,
9130350892117710,Mint,6/14/21,SEO,6/20/21,,,
9130350938225140,,6/25/21,Direct,,,,
9130350828280480,Mint,6/18/21,Sales,6/28/21,7/23/21,,
9130350839603020,Mailchimp,6/1/21,SEO,6/13/21,,,
9130350854516000,QuickBooks,6/8/21,PPC,6/15/21,6/16/21,,
9130350797431540,QuickBooks,6/30/21,SEO,6/24/21,6/24/21,6/26/21,
9130350833617170,,6/1/21,Sales,,,,
9130350848062190,,6/24/21,Sales,,,,
9130350834710030,,6/28/21,Sales,,,,
9130350882516400,,6/17/21,SEO,,,,
9130350842163790,,6/14/21,Sales,,,,
9130350977425830,,6/4/21,SEO,,,,
9130350797831180,,6/29/21,Sales,,,,
9130350823426620,Mailchimp,6/9/21,Sales,7/5/21,7/13/21,7/18/21,
9130350841651100,,6/11/21,Sales,,,,
9130350817287760,,6/9/21,Direct,,,,
9130350888970860,,6/12/21,Sales,,,,
9130350870449520,,6/12/21,Direct,,,,
9130350939138250,,6/19/21,SEO,,,,
9130350806136960,,6/15/21,Sales,,,,
9130350917755410,,6/19/21,PPC,,,,
9130350916057610,Mint,6/8/21,Sales,7/2/21,7/5/21,7/14/21,
9130350806073030,,6/27/21,Sales,,,,
9130350866146220,QuickBooks,6/2/21,Sales,7/2/21,,,
9130350878342220,,6/14/21,Sales,,,,
9130350907697260,,6/16/21,Direct,,,,
9130350962628390,Mint,6/11/21,Sales,6/28/21,7/19/21,,
9130350796707060,,6/7/21,Sales,,,,
9130350885309920,,6/12/21,PPC,,,,
9130350975105800,Mint,6/23/21,Sales,6/28/21,6/30/21,7/1/21,
9130350860195980,QuickBooks,6/16/21,SEO,6/20/21,6/26/21,6/29/21,
9130350875262770,TurboTax,6/28/21,Sales,6/16/21,,,
9130350841340960,TurboTax,6/16/21,Direct,6/13/21,6/24/21,6/27/21,
9130350874820680,,6/30/21,Sales,,,,
9130350834884010,Mailchimp,6/20/21,Sales,7/2/21,7/2/21,7/6/21,
9130350907697260,QuickBooks,6/5/21,SEO,6/29/21,7/4/21,,
9130350954506230,QuickBooks,6/29/21,SEO,6/13/21,6/16/21,6/25/21,
9130350855861330,TurboTax,6/13/21,Direct,7/1/21,,,
9130350839668150,Mint,6/12/21,Sales,6/17/21,,,
9130350853199410,,6/30/21,Sales,,,,
9130350977779610,,6/27/21,Sales,,,,
9130350895148670,,6/11/21,Sales,,,,
9130350795976410,TurboTax,6/18/21,Direct,6/26/21,6/27/21,7/3/21,
9130350817728010,,6/20/21,SEO,,,,
9130350946903020,Mint,6/24/21,Direct,7/10/21,7/11/21,7/16/21,
9130350874073710,,6/23/21,Direct,,,,
9130350925468750,,6/3/21,SEO,,,,
9130350933850820,,6/9/21,Sales,,,,
9130350865325560,,6/12/21,Direct,,,,
9130350897976130,,6/22/21,SEO,,,,
9130350875262770,QuickBooks,6/14/21,PPC,6/27/21,6/29/21,7/7/21,
9130350978051220,,6/4/21,Sales,,,,
9130350918591300,Mint,6/9/21,Sales,6/6/21,6/10/21,6/12/21,
9130350875262770,TurboTax,6/11/21,SEO,6/19/21,6/28/21,7/3/21,
9130350819436390,,6/18/21,Sales,,,,
9130350833238610,QuickBooks,6/16/21,Sales,6/16/21,6/17/21,6/19/21,
9130350870372020,,6/27/21,PPC,,,,
9130350877376120,QuickBooks,6/2/21,SEO,6/18/21,6/18/21,6/19/21,
9130350835877160,,6/13/21,Direct,,,,
9130350932965690,,6/16/21,Sales,,,,
9130350847571570,Mint,6/25/21,Sales,6/20/21,6/21/21,6/30/21,
9130350829046680,QuickBooks,6/9/21,Direct,6/17/21,,,
9130350855989830,,6/12/21,PPC,,,,
9130350834956400,,6/26/21,PPC,,,,
9130350869684470,Mint,6/20/21,Sales,6/29/21,7/4/21,7/8/21,
9130350874356780,,6/8/21,PPC,,,,
9130350974370230,Mint,6/20/21,SEO,7/2/21,8/1/21,,
9130350897950910,,6/10/21,PPC,,,,
9130350933674670,,6/23/21,Sales,,,,
9130350827637330,,6/19/21,Direct,,,,
9130350932985320,,6/15/21,SEO,,,,
9130350882583160,,6/7/21,Direct,,,,
9130350895554280,Mailchimp,6/16/21,Sales,6/26/21,7/13/21,,
9130350883962420,,6/18/21,Sales,,,,
9130350840649090,,6/11/21,Sales,,,,
9130350878217300,,6/7/21,PPC,,,,
9130350962930510,,6/25/21,Sales,,,,
9130350903262640,QuickBooks,6/12/21,Sales,7/3/21,7/3/21,7/4/21,
9130350848654520,,6/25/21,Direct,,,,
9130350912507420,TurboTax,6/4/21,SEO,6/28/21,7/16/21,,
9130350799170640,TurboTax,6/15/21,SEO,6/25/21,,,
9130350938101530,,6/15/21,SEO,,,,
9130350814272890,,6/6/21,Sales,,,,
9130350927090840,,6/25/21,SEO,,,,
9130350812694470,,6/12/21,Sales,,,,
9130350891043460,TurboTax,6/25/21,Sales,6/14/21,7/5/21,,
9130350896924740,QuickBooks,6/8/21,Direct,6/26/21,7/14/21,,
9130350862457380,QuickBooks,6/27/21,Direct,6/18/21,6/23/21,7/1/21,
9130350839370450,,6/4/21,Sales,,,,
9130350796758890,,6/19/21,Sales,,,,
9130350856685850,QuickBooks,6/15/21,PPC,7/7/21,,,
9130350823318500,,6/14/21,Sales,,,,
9130350834478700,TurboTax,6/12/21,Direct,6/15/21,,,
9130350876758470,,6/20/21,Direct,,,,
9130350975201900,QuickBooks,6/25/21,Sales,6/26/21,7/7/21,7/7/21,
9130350877270420,Mailchimp,6/25/21,PPC,6/24/21,6/25/21,7/1/21,
9130350848572210,TurboTax,6/2/21,PPC,7/1/21,7/9/21,,
9130350908895130,,6/15/21,Sales,,,,
9130350974953470,Mailchimp,6/6/21,Sales,6/22/21,7/6/21,,
9130350949846040,,6/17/21,Sales,,,,
9130350862552680,,6/24/21,SEO,,,,
9130350876261560,,6/19/21,SEO,,,,
9130350839397680,,6/4/21,Direct,,,,
9130350839398140,,6/27/21,PPC,,,,
9130350920009300,,6/25/21,Direct,,,,
9130350854442330,,6/17/21,Direct,,,,
13633946225027200,QuickBooks,6/18/21,PPC,6/20/21,6/24/21,6/24/21,
9130350871111960,,6/5/21,Sales,,,,
9130350840477360,,6/15/21,PPC,,,,
13563578090849000,Mint,6/29/21,SEO,6/25/21,7/7/21,7/7/21,
9130350933689090,,6/18/21,Sales,,,,
9130350919112100,,6/28/21,PPC,,,,
9130350849600160,,6/8/21,Sales,,,,
9130350907359740,,6/4/21,Sales,,,,
9130350850457520,,6/10/21,PPC,,,,
9130350832187640,,6/23/21,PPC,,,,
9130350856538570,,6/24/21,Direct,,,,
9130350974249470,,6/28/21,Sales,,,,
9130350901999740,,6/20/21,PPC,,,,
9130350946233800,,6/20/21,Direct,,,,
9130350848654520,TurboTax,6/30/21,SEO,6/23/21,,,
9130350856365430,Mint,6/6/21,Direct,6/22/21,7/20/21,,
9130350932630350,,6/10/21,SEO,,,,
9130350855594020,,6/24/21,SEO,,,,
9130350824071900,Mint,6/8/21,Sales,6/20/21,,,
9130350812482440,Mailchimp,6/27/21,Sales,6/14/21,6/15/21,6/16/21,
9130350861916060,,6/24/21,PPC,,,,
9130350807250570,Mailchimp,6/14/21,PPC,6/23/21,6/28/21,,
9130350803802800,,6/19/21,Sales,,,,
9130350974176870,,6/1/21,Direct,,,,
9130350877470460,Mint,6/6/21,PPC,7/13/21,7/14/21,7/14/21,
9130350925905450,TurboTax,6/24/21,SEO,6/30/21,6/30/21,7/7/21,
9130350918384290,,6/17/21,Direct,,,,
9130350827735360,,6/11/21,Direct,,,,
9130350916298140,Mailchimp,6/18/21,Direct,6/27/21,6/30/21,,
9130350976101390,,6/21/21,SEO,,,,
9130350974026330,TurboTax,6/7/21,Sales,6/27/21,7/5/21,7/5/21,
9130350960236950,TurboTax,6/26/21,Sales,6/18/21,6/23/21,6/25/21,
9130350832085760,Mint,6/27/21,Sales,6/27/21,6/27/21,7/1/21,
9130350840444300,,6/14/21,Sales,,,,
9130350896026540,,6/22/21,Sales,,,,
9130350855001630,,6/20/21,Sales,,,,
9130350855338140,QuickBooks,6/2/21,SEO,6/14/21,6/20/21,6/29/21,
9130350853176510,TurboTax,6/8/21,Direct,6/28/21,,,
9130350977471230,,6/19/21,Sales,,,,
9130350892034800,QuickBooks,6/7/21,Sales,6/17/21,6/18/21,7/1/21,
9130350874875580,TurboTax,6/14/21,PPC,6/3/21,6/16/21,,
9130350884185340,TurboTax,6/17/21,Sales,7/7/21,7/12/21,7/12/21,
9130350882968880,,6/27/21,SEO,,,,
9130350969204770,,6/12/21,PPC,,,,
9130350959530110,QuickBooks,6/11/21,Direct,6/20/21,7/10/21,,
9130350817734510,,6/16/21,Sales,,,,
9130350932177190,QuickBooks,6/2/21,Sales,6/16/21,,,
9130350974512700,TurboTax,6/2/21,Sales,7/1/21,7/26/21,,
9130350976678600,Mint,6/29/21,Sales,6/6/21,6/8/21,,
9130350839542540,QuickBooks,6/11/21,SEO,6/9/21,,,
9130350912354470,Mailchimp,6/18/21,Sales,6/19/21,,,
9130350891186740,QuickBooks,6/18/21,SEO,6/13/21,6/23/21,6/25/21,
9130350968352190,,6/19/21,Direct,,,,
9130350897758080,,6/9/21,Sales,,,,
9130350966622220,,6/12/21,SEO,,,,
9130350824687600,,6/5/21,PPC,,,,
9130350959619210,,6/5/21,Sales,,,,
9130350896262050,Mint,6/6/21,Direct,6/26/21,,,
9130350806459910,QuickBooks,6/25/21,Sales,6/29/21,7/25/21,,
9130350897950910,Mailchimp,6/5/21,Sales,6/21/21,,,
9130350944602730,,6/19/21,Sales,,,,
9130350840659720,,6/12/21,Direct,,,,
9130350866103940,,6/26/21,PPC,,,,
9130350806311640,,6/19/21,SEO,,,,
9130350811458190,,6/30/21,Sales,,,,
9130350977560260,,6/6/21,Direct,,,,
9130350813925920,,6/2/21,Sales,,,,
9130350798638470,,6/2/21,Direct,,,,
9130350951635230,,6/28/21,Direct,,,,
9130350938151540,TurboTax,6/8/21,Sales,7/1/21,,,
9130350938057070,Mailchimp,6/12/21,SEO,6/23/21,,,
9130350840613940,Mailchimp,6/11/21,PPC,6/11/21,,,
9130350817287760,TurboTax,6/24/21,SEO,7/10/21,7/16/21,7/19/21,
9130350903424220,TurboTax,6/9/21,Direct,6/9/21,6/9/21,6/11/21,
9130350850456700,,6/20/21,PPC,,,,
9130350834353880,QuickBooks,6/12/21,SEO,6/9/21,7/9/21,,
9130350967582980,TurboTax,6/20/21,Sales,7/11/21,8/10/21,,
9130350870500570,Mint,6/16/21,Sales,6/16/21,,,
9130350803229830,QuickBooks,6/10/21,SEO,6/16/21,6/19/21,6/20/21,
9130350866851530,QuickBooks,6/2/21,Direct,7/6/21,8/5/21,,
9130350882846100,,6/14/21,PPC,,,,
9130350861795000,QuickBooks,6/14/21,Sales,6/15/21,6/27/21,,
9130350842976350,,6/17/21,Direct,,,,
9130350834375060,,6/6/21,Direct,,,,
9130350902264170,,6/13/21,Sales,,,,
9130350966654160,,6/28/21,Sales,,,,
9130350903888700,,6/12/21,PPC,,,,
9130350866207660,,6/4/21,Sales,,,,
9130350902066350,,6/30/21,Sales,,,,
9130350853272940,,6/12/21,Sales,,,,
9130350955900150,Mailchimp,6/29/21,Sales,6/30/21,7/15/21,7/15/21,
9130350833145500,,6/14/21,PPC,,,,
9130350812923560,TurboTax,6/23/21,SEO,7/11/21,8/2/21,,
9130350847794710,,6/1/21,PPC,,,,
9130350944828420,QuickBooks,6/17/21,PPC,6/27/21,7/6/21,7/8/21,
9130350850378400,,6/6/21,Direct,,,,
9130350976055420,,6/9/21,SEO,,,,
9130350912581760,,6/2/21,Sales,,,,
9130350870422570,,6/21/21,Direct,,,,
9130350882883330,Mailchimp,6/11/21,Direct,6/8/21,,,
9130350975105800,Mailchimp,6/11/21,SEO,6/15/21,6/20/21,6/21/21,
9130350853410790,,6/29/21,Sales,,,,
9130350847333510,,6/8/21,PPC,,,,
9130350954638410,,6/7/21,SEO,,,,
9130350937147550,,6/6/21,Sales,,,,
9130350797421430,,6/2/21,PPC,,,,
9130350878405880,,6/10/21,SEO,,,,
9130350945598190,,6/13/21,Sales,,,,
9130350901750970,,6/23/21,Sales,,,,
9130350828240860,QuickBooks,6/19/21,Sales,6/19/21,6/29/21,,
9130350850263160,TurboTax,6/22/21,Sales,7/5/21,,,
9130350944547340,,6/28/21,Direct,,,,
9130350829108320,,6/10/21,Sales,,,,
9130350876772830,,6/14/21,Direct,,,,
9130350843375300,QuickBooks,6/17/21,PPC,6/11/21,6/17/21,6/18/21,
9130350933686200,,6/12/21,SEO,,,,
9130350865709890,TurboTax,6/21/21,Sales,7/10/21,,,
9130350918981100,QuickBooks,6/15/21,PPC,7/3/21,,,
9130350859679580,,6/16/21,Sales,,,,
9130350839581460,,6/6/21,PPC,,,,
9130350836061550,TurboTax,6/17/21,SEO,6/23/21,7/5/21,,
9130350819398340,,6/10/21,Sales,,,,
9130350926256490,Mint,6/14/21,SEO,6/9/21,6/11/21,,
9130350853231720,Mint,6/25/21,Sales,7/11/21,8/7/21,,
9130350812593840,,6/8/21,Sales,,,,
9130350891043460,QuickBooks,6/8/21,Sales,7/2/21,7/9/21,7/17/21,
13563578089265000,Mailchimp,6/15/21,Sales,7/12/21,7/17/21,7/17/21,
9130350862384480,,6/23/21,Sales,,,,
9130350841893270,Mailchimp,6/24/21,Sales,6/29/21,7/20/21,,
9130350804223540,Mint,6/16/21,SEO,6/21/21,6/21/21,6/24/21,
9130350903734850,QuickBooks,6/26/21,SEO,7/2/21,7/2/21,7/3/21,
9130350866035680,,6/10/21,Sales,,,,
9130350818957370,,6/19/21,Sales,,,,
9130350932743270,TurboTax,6/13/21,Sales,6/14/21,6/18/21,,
9130350846580050,Mailchimp,6/18/21,Direct,7/1/21,,,
9130350835786260,QuickBooks,6/22/21,SEO,6/13/21,6/16/21,6/21/21,
9130350896938870,,6/19/21,SEO,,,,
9130350853762030,Mint,6/8/21,Sales,6/24/21,6/30/21,,
9130350974710230,QuickBooks,6/4/21,PPC,6/22/21,6/23/21,6/23/21,
9130350806481410,,6/20/21,Sales,,,,
9130350925279930,,6/22/21,PPC,,,,
9130350854250460,,6/27/21,Direct,,,,
9130350850050020,Mailchimp,6/6/21,SEO,6/28/21,6/29/21,7/13/21,
9130350897172110,,6/22/21,SEO,,,,
9130350828486900,,6/24/21,PPC,,,,
9130350955986420,,6/23/21,Sales,,,,
9130350931314830,,6/20/21,Direct,,,,
9130350938828780,,6/23/21,SEO,,,,
9130350977872430,QuickBooks,6/6/21,Sales,6/28/21,,,
9130350824089150,,6/5/21,Direct,,,,
9130350940449380,,6/8/21,Sales,,,,
9130350970010320,,6/28/21,PPC,,,,
9130350876758450,,6/12/21,Sales,,,,
9130350877140930,Mint,6/23/21,PPC,7/4/21,7/6/21,7/9/21,
9130350813393880,,6/20/21,PPC,,,,
9130350924473600,Mailchimp,6/18/21,Sales,6/28/21,6/30/21,6/30/21,
9130350847751800,,6/25/21,PPC,,,,
9130350960369600,,6/11/21,Direct,,,,
9130350902264170,Mailchimp,6/24/21,Sales,6/30/21,7/6/21,7/10/21,
9130350797264390,TurboTax,6/22/21,PPC,7/3/21,7/4/21,7/10/21,
9130350841311310,QuickBooks,6/5/21,Direct,6/21/21,7/16/21,,
9130350967661050,Mailchimp,6/8/21,Sales,7/9/21,7/12/21,7/14/21,
9130350902074610,,6/29/21,Direct,,,,
9130350974030880,,6/10/21,PPC,,,,
9130350903483310,Mailchimp,6/8/21,Sales,6/17/21,6/21/21,6/21/21,
9130350813208930,Mint,6/4/21,Sales,7/2/21,,,
9130350848913960,,6/14/21,Sales,,,,
9130350876698620,,6/9/21,Direct,,,,
9130350940872940,,6/9/21,Sales,,,,
9130350917235980,,6/24/21,PPC,,,,
9130350969271050,,6/22/21,Sales,,,,
9130350861744340,TurboTax,6/21/21,Sales,6/14/21,6/25/21,6/27/21,
9130350888742670,,6/20/21,Sales,,,,
9130350799157130,TurboTax,6/10/21,Sales,6/24/21,7/18/21,,
9130350796958900,Mint,6/4/21,PPC,6/12/21,6/12/21,6/22/21,
9130350961229920,Mailchimp,6/28/21,PPC,7/5/21,7/22/21,,
9130350799281030,,6/20/21,Sales,,,,
9130350810884290,Mailchimp,6/27/21,Sales,7/5/21,7/27/21,,
9130350892219170,QuickBooks,6/1/21,Sales,6/14/21,6/23/21,6/26/21,
9130350889742000,TurboTax,6/27/21,Direct,6/17/21,6/24/21,6/25/21,
9130350950535260,Mailchimp,6/29/21,Sales,6/16/21,,,
9130350883399630,Mint,6/23/21,PPC,7/1/21,7/20/21,,
9130350967395350,Mailchimp,6/3/21,PPC,6/30/21,7/4/21,,
9130350932876750,QuickBooks,6/12/21,Direct,6/27/21,7/1/21,7/10/21,
9130350842958990,Mailchimp,6/21/21,Sales,7/8/21,7/21/21,,
9130350796705750,,6/24/21,Direct,,,,
9130350960327310,,6/15/21,Sales,,,,
9130350842025610,TurboTax,6/15/21,PPC,7/4/21,7/4/21,7/6/21,
9130350960293610,,6/12/21,PPC,,,,
9130350805357220,,6/23/21,Direct,,,,
9130350944945680,,6/19/21,PPC,,,,
9130350854567280,,6/23/21,Sales,,,,
9130350974210010,,6/29/21,Direct,,,,
9130350940368250,QuickBooks,6/27/21,SEO,6/23/21,6/26/21,7/2/21,
9130350875462010,,6/25/21,PPC,,,,
9130350895973640,QuickBooks,6/6/21,Direct,7/6/21,7/7/21,7/18/21,
9130350871338410,Mailchimp,6/1/21,PPC,6/16/21,7/4/21,,
9130350967582980,,6/11/21,Sales,,,,
9130350960050920,,6/8/21,Sales,,,,
9130350885180340,,6/16/21,PPC,,,,
9130350907647860,Mint,6/20/21,SEO,6/25/21,7/14/21,,
9130350796705750,Mailchimp,6/15/21,Sales,6/8/21,6/23/21,,
9130350884202560,,6/6/21,SEO,,,,
9130350932261710,,6/3/21,Sales,,,,
9130350918897360,,6/29/21,SEO,,,,
9130350954488670,,6/26/21,SEO,,,,
9130350810542340,,6/27/21,Sales,,,,
9130350853378590,,6/4/21,Sales,,,,
9130350869945000,Mint,6/9/21,SEO,6/25/21,,,
9130350855598200,TurboTax,6/3/21,Sales,6/14/21,6/19/21,,
9130350803429710,TurboTax,6/7/21,PPC,7/9/21,7/21/21,7/22/21,
9130350945794610,,6/1/21,SEO,,,,
9130350866065390,,6/9/21,Direct,,,,
9130350884356190,,6/11/21,PPC,,,,
9130350967084000,,6/2/21,Sales,,,,
9130350832709300,QuickBooks,6/16/21,Sales,6/11/21,,,
9130350907611750,,6/20/21,PPC,,,,
9130350911931260,,6/5/21,Sales,,,,
9130350895645330,,6/3/21,Direct,,,,
9130350895887270,,6/16/21,SEO,,,,
9130350819190540,,6/6/21,Direct,,,,
9130350907696640,,6/4/21,SEO,,,,
9130350896547670,Mint,6/21/21,Sales,7/12/21,7/17/21,7/22/21,
9130350881248520,,6/14/21,Sales,,,,
9130350803802230,Mint,6/8/21,SEO,6/24/21,7/8/21,,
9130350946952670,,6/14/21,Sales,,,,
13563578090849000,,6/16/21,Sales,,,,
9130350930256590,,6/14/21,Sales,,,,
9130350933024420,,6/22/21,SEO,,,,
9130350848090040,,6/18/21,SEO,,,,
9130350823224500,Mailchimp,6/30/21,SEO,7/2/21,7/26/21,,
9130350944969380,TurboTax,6/3/21,Direct,6/15/21,6/22/21,6/26/21,
9130350973927040,,6/14/21,Sales,,,,
9130350847886670,Mint,6/20/21,Sales,6/28/21,7/5/21,7/13/21,
9130350926998980,Mailchimp,6/2/21,SEO,6/29/21,,,
9130350814198800,,6/20/21,PPC,,,,
9130350796953700,QuickBooks,6/15/21,Sales,6/30/21,,,
9130350803306180,QuickBooks,6/2/21,PPC,6/22/21,7/19/21,,
9130350853515830,TurboTax,6/7/21,Sales,7/9/21,,,
9130350903926440,TurboTax,6/29/21,Direct,6/30/21,,,
9130350960389680,Mint,6/21/21,Sales,6/15/21,6/16/21,6/17/21,
9130350827531220,Mint,6/17/21,Sales,6/19/21,6/19/21,6/27/21,
9130350823408250,,6/2/21,Direct,,,,
9130350803947850,QuickBooks,6/16/21,Direct,6/16/21,7/5/21,,
9130350798447510,TurboTax,6/18/21,SEO,6/27/21,7/23/21,,
9130350960510320,,6/1/21,Direct,,,,
9130350862636630,Mint,6/6/21,Sales,6/24/21,6/28/21,7/1/21,
9130350841704620,,6/30/21,PPC,,,,
9130350959797260,,6/24/21,Sales,,,,
9130350930656700,,6/15/21,Direct,,,,
9130350847340130,,6/2/21,Sales,,,,
9130350961247610,Mailchimp,6/12/21,SEO,6/19/21,7/8/21,,
9130350967096000,Mint,6/10/21,SEO,7/9/21,8/5/21,,
9130350859897260,QuickBooks,6/24/21,Sales,6/25/21,7/1/21,7/3/21,
9130350884145970,TurboTax,6/9/21,Sales,6/19/21,6/19/21,6/20/21,
9130350913183210,TurboTax,6/19/21,PPC,6/25/21,7/20/21,,
9130350950138520,Mailchimp,6/21/21,SEO,7/2/21,7/2/21,7/7/21,
9130350874423000,Mailchimp,6/14/21,SEO,7/4/21,7/7/21,,
9130350855570500,,6/23/21,PPC,,,,
9130350849616330,,6/25/21,SEO,,,,
9130350835975130,,6/3/21,Sales,,,,
9130350855493380,TurboTax,6/10/21,Sales,7/7/21,7/11/21,7/19/21,
9130350967104960,QuickBooks,6/25/21,Sales,6/8/21,6/9/21,6/15/21,
9130350843593770,TurboTax,6/4/21,Sales,6/5/21,6/28/21,,
9130350968868850,,6/9/21,Sales,,,,
9130350799023730,QuickBooks,6/24/21,Sales,6/26/21,6/30/21,7/9/21,
9130350850213020,QuickBooks,6/4/21,Sales,7/4/21,,,
9130350930485310,Mint,6/5/21,Sales,6/12/21,7/9/21,,
9130350945418930,QuickBooks,6/2/21,PPC,6/13/21,6/17/21,6/17/21,
9130350870529730,QuickBooks,6/24/21,Direct,6/28/21,6/30/21,7/6/21,
9130350960264160,,6/7/21,PPC,,,,
9130350924705580,Mint,6/4/21,Sales,6/13/21,6/26/21,,
9130350823442570,,6/14/21,SEO,,,,
9130350933862190,,6/2/21,SEO,,,,
9130350883508260,,6/10/21,SEO,,,,
9130350855678810,Mint,6/23/21,Sales,7/1/21,7/1/21,7/2/21,
9130350841915870,,6/2/21,Direct,,,,
9130350813905520,,6/20/21,Sales,,,,
9130350883862430,,6/17/21,Sales,,,,
9130350849362020,,6/12/21,SEO,,,,
9130350908757810,,6/23/21,SEO,,,,
9130350932261710,Mailchimp,6/9/21,SEO,6/22/21,6/25/21,6/30/21,
9130350925627210,Mailchimp,6/13/21,SEO,7/5/21,7/14/21,,
9130350902393270,,6/3/21,Direct,,,,
9130350966372390,,6/5/21,Sales,,,,
9130350823319030,,6/12/21,SEO,,,,
9130350807250570,QuickBooks,6/15/21,PPC,6/15/21,,,
9130350961638340,,6/20/21,Direct,,,,
9130350974460240,,6/1/21,SEO,,,,
9130350848611570,,6/18/21,PPC,,,,
9130350885042700,,6/12/21,Sales,,,,
9130350824084940,,6/12/21,Sales,,,,
9130350814168490,,6/19/21,PPC,,,,
9130350860354780,,6/6/21,SEO,,,,
9130350949796820,Mailchimp,6/30/21,Direct,6/16/21,6/17/21,6/21/21,
9130350848062190,,6/23/21,PPC,,,,
9130350874763210,,6/4/21,Sales,,,,
9130350824613590,Mint,6/26/21,SEO,6/19/21,6/19/21,6/26/21,
9130350902211590,Mint,6/22/21,Sales,7/1/21,7/16/21,,
9130350911973600,,6/18/21,PPC,,,,
9130350975865780,,6/21/21,Direct,,,,
9130350881248520,,6/11/21,Sales,,,,
9130350966630670,QuickBooks,6/12/21,SEO,6/18/21,,,
9130350803802230,Mint,6/29/21,Direct,6/16/21,7/14/21,,
9130350854485860,,6/27/21,PPC,,,,
9130350817282700,QuickBooks,6/24/21,PPC,6/19/21,6/24/21,6/25/21,
9130350840639430,QuickBooks,6/29/21,Direct,7/9/21,7/11/21,7/20/21,
9130350877464280,Mailchimp,6/27/21,PPC,6/29/21,,,
9130350835801870,Mailchimp,6/11/21,Direct,7/1/21,7/3/21,7/14/21,
9130350927179410,TurboTax,6/7/21,Sales,7/8/21,,,
9130350891089780,,6/3/21,Sales,,,,
9130350977425830,TurboTax,6/10/21,Direct,6/21/21,6/29/21,6/29/21,
9130350848576150,Mint,6/17/21,Direct,6/22/21,,,
9130350847443010,,6/2/21,SEO,,,,
9130350819692620,,6/22/21,Sales,,,,
9130350840166580,,6/2/21,Sales,,,,
9130350874428420,,6/7/21,Direct,,,,
9130350803691190,,6/21/21,Direct,,,,
9130350897833840,TurboTax,6/1/21,Sales,7/2/21,7/7/21,7/10/21,
9130350969793890,Mailchimp,6/29/21,Direct,6/10/21,6/14/21,6/15/21,
9130350975177550,,6/4/21,Direct,,,,
9130350955134960,Mint,6/10/21,Sales,6/21/21,,,
9130350884412880,,6/4/21,Sales,,,,
